BBL,Borough,Block,Lot,Name of Plan,Date Adopted,Status,Expiration,Last Updated,Disposition,Filterable Disposition,Source,Justification for Inclusion
1004570033,1,457,33,Cooper Square,1970,Expired,2010,2001,"new housing, rehabilitate housing, remove blight, provide appropriate community facilities, parks and recreational, shopping, parking, open space",,Manual,Inclusion based on Atlas Boundaries
1004570028,1,457,28,Cooper Square,1970,Expired,2010,2001,"new housing, rehabilitate housing, remove blight, provide appropriate community facilities, parks and recreational, shopping, parking, open space",,Manual,Inclusion based on Atlas Boundaries
1004590014,1,459,14,Cooper Square,1970,Expired,2010,2001,"new housing, rehabilitate housing, remove blight, provide appropriate community facilities, parks and recreational, shopping, parking, open space",,HPD,
1004590015,1,459,15,Cooper Square,1970,Expired,2010,2001,"new housing, rehabilitate housing, remove blight, provide appropriate community facilities, parks and recreational, shopping, parking, open space",,HPD,
1004590016,1,459,16,Cooper Square,1970,Expired,2010,2001,"new housing, rehabilitate housing, remove blight, provide appropriate community facilities, parks and recreational, shopping, parking, open space",,HPD,
1004590017,1,459,17,Cooper Square,1970,Expired,2010,2001,"new housing, rehabilitate housing, remove blight, provide appropriate community facilities, parks and recreational, shopping, parking, open space",,HPD,
1004590018,1,459,18,Cooper Square,1970,Expired,2010,2001,"new housing, rehabilitate housing, remove blight, provide appropriate community facilities, parks and recreational, shopping, parking, open space",,HPD,
1004590019,1,459,19,Cooper Square,1970,Expired,2010,2001,"new housing, rehabilitate housing, remove blight, provide appropriate community facilities, parks and recreational, shopping, parking, open space",,HPD,
1004590021,1,459,21,Cooper Square,1970,Expired,2010,2001,"new housing, rehabilitate housing, remove blight, provide appropriate community facilities, parks and recreational, shopping, parking, open space",,HPD,
1004590022,1,459,22,Cooper Square,1970,Expired,2010,2001,"new housing, rehabilitate housing, remove blight, provide appropriate community facilities, parks and recreational, shopping, parking, open space",,HPD,
1004590036,1,459,36,Cooper Square,1970,Expired,2010,2001,"new housing, rehabilitate housing, remove blight, provide appropriate community facilities, parks and recreational, shopping, parking, open space",,HPD,
1004590037,1,459,37,Cooper Square,1970,Expired,2010,2001,"new housing, rehabilitate housing, remove blight, provide appropriate community facilities, parks and recreational, shopping, parking, open space",,HPD,
1004590038,1,459,38,Cooper Square,1970,Expired,2010,2001,"new housing, rehabilitate housing, remove blight, provide appropriate community facilities, parks and recreational, shopping, parking, open space",,HPD,
1004590039,1,459,39,Cooper Square,1970,Expired,2010,2001,"new housing, rehabilitate housing, remove blight, provide appropriate community facilities, parks and recreational, shopping, parking, open space",,HPD,
1004590040,1,459,40,Cooper Square,1970,Expired,2010,2001,"new housing, rehabilitate housing, remove blight, provide appropriate community facilities, parks and recreational, shopping, parking, open space",,HPD,
1004590043,1,459,43,Cooper Square,1970,Expired,2010,2001,"new housing, rehabilitate housing, remove blight, provide appropriate community facilities, parks and recreational, shopping, parking, open space",,HPD,
1004590045,1,459,45,Cooper Square,1970,Expired,2010,2001,"new housing, rehabilitate housing, remove blight, provide appropriate community facilities, parks and recreational, shopping, parking, open space",,HPD,
1004590046,1,459,46,Cooper Square,1970,Expired,2010,2001,"new housing, rehabilitate housing, remove blight, provide appropriate community facilities, parks and recreational, shopping, parking, open space",,HPD,
1004590047,1,459,47,Cooper Square,1970,Expired,2010,2001,"new housing, rehabilitate housing, remove blight, provide appropriate community facilities, parks and recreational, shopping, parking, open space",,HPD,
1004597501,1,459,7501,Cooper Square,1970,Expired,2010,2001,"new housing, rehabilitate housing, remove blight, provide appropriate community facilities, parks and recreational, shopping, parking, open space",,Manual,Lot 47 became 7501
1004600048,1,460,48,Cooper Square,1970,Expired,2010,2001,"new housing, rehabilitate housing, remove blight, provide appropriate community facilities, parks and recreational, shopping, parking, open space",,HPD,
1004600049,1,460,49,Cooper Square,1970,Expired,2010,2001,"new housing, rehabilitate housing, remove blight, provide appropriate community facilities, parks and recreational, shopping, parking, open space",,HPD,
1004600050,1,460,50,Cooper Square,1970,Expired,2010,2001,"new housing, rehabilitate housing, remove blight, provide appropriate community facilities, parks and recreational, shopping, parking, open space",,HPD,
1004600051,1,460,51,Cooper Square,1970,Expired,2010,2001,"new housing, rehabilitate housing, remove blight, provide appropriate community facilities, parks and recreational, shopping, parking, open space",,HPD,
1004600052,1,460,52,Cooper Square,1970,Expired,2010,2001,"new housing, rehabilitate housing, remove blight, provide appropriate community facilities, parks and recreational, shopping, parking, open space",,HPD,
1004600053,1,460,53,Cooper Square,1970,Expired,2010,2001,"new housing, rehabilitate housing, remove blight, provide appropriate community facilities, parks and recreational, shopping, parking, open space",,HPD,
1004600054,1,460,54,Cooper Square,1970,Expired,2010,2001,"new housing, rehabilitate housing, remove blight, provide appropriate community facilities, parks and recreational, shopping, parking, open space",,HPD,
1004600055,1,460,55,Cooper Square,1970,Expired,2010,2001,"new housing, rehabilitate housing, remove blight, provide appropriate community facilities, parks and recreational, shopping, parking, open space",,HPD,
1004600056,1,460,56,Cooper Square,1970,Expired,2010,2001,"new housing, rehabilitate housing, remove blight, provide appropriate community facilities, parks and recreational, shopping, parking, open space",,HPD,
1004600059,1,460,59,Cooper Square,1970,Expired,2010,2001,"new housing, rehabilitate housing, remove blight, provide appropriate community facilities, parks and recreational, shopping, parking, open space",,HPD,
1004600001,1,460,1,Cooper Square,1970,Expired,2010,2001,"new housing, rehabilitate housing, remove blight, provide appropriate community facilities, parks and recreational, shopping, parking, open space",,HPD,
1016730006,1,1673,6,First Avenue-East 101st Street,1965,Expired,2005,1965,"Residential, Recreational, Parking and Community Facilities",,HPD,
1016730008,1,1673,8,First Avenue-East 101st Street,1965,Expired,2005,1965,"Residential, Recreational, Parking and Community Facilities",,HPD,
1016730009,1,1673,9,First Avenue-East 101st Street,1965,Expired,2005,1965,"Residential, Recreational, Parking and Community Facilities",,HPD,
1016730010,1,1673,10,First Avenue-East 101st Street,1965,Expired,2005,1965,"Residential, Recreational, Parking and Community Facilities",,HPD,
1016730011,1,1673,11,First Avenue-East 101st Street,1965,Expired,2005,1965,"Residential, Recreational, Parking and Community Facilities",,HPD,
1016730012,1,1673,12,First Avenue-East 101st Street,1965,Expired,2005,1965,"Residential, Recreational, Parking and Community Facilities",,HPD,
1016730014,1,1673,14,First Avenue-East 101st Street,1965,Expired,2005,1965,"Residential, Recreational, Parking and Community Facilities",,HPD,
1016730018,1,1673,18,First Avenue-East 101st Street,1965,Expired,2005,1965,"Residential, Recreational, Parking and Community Facilities",,HPD,
1016730019,1,1673,19,First Avenue-East 101st Street,1965,Expired,2005,1965,"Residential, Recreational, Parking and Community Facilities",,HPD,
1016730021,1,1673,21,First Avenue-East 101st Street,1965,Expired,2005,1965,"Residential, Recreational, Parking and Community Facilities",,HPD,
1016730022,1,1673,22,First Avenue-East 101st Street,1965,Expired,2005,1965,"Residential, Recreational, Parking and Community Facilities",,HPD,
1016730024,1,1673,24,First Avenue-East 101st Street,1965,Expired,2005,1965,"Residential, Recreational, Parking and Community Facilities",,HPD,
1016730026,1,1673,26,First Avenue-East 101st Street,1965,Expired,2005,1965,"Residential, Recreational, Parking and Community Facilities",,HPD,
1016730027,1,1673,27,First Avenue-East 101st Street,1965,Expired,2005,1965,"Residential, Recreational, Parking and Community Facilities",,HPD,
1016730029,1,1673,29,First Avenue-East 101st Street,1965,Expired,2005,1965,"Residential, Recreational, Parking and Community Facilities",,HPD,
1016730031,1,1673,31,First Avenue-East 101st Street,1965,Expired,2005,1965,"Residential, Recreational, Parking and Community Facilities",,HPD,
1016730033,1,1673,33,First Avenue-East 101st Street,1965,Expired,2005,1965,"Residential, Recreational, Parking and Community Facilities",,HPD,
1016730034,1,1673,34,First Avenue-East 101st Street,1965,Expired,2005,1965,"Residential, Recreational, Parking and Community Facilities",,HPD,
1016730036,1,1673,36,First Avenue-East 101st Street,1965,Expired,2005,1965,"Residential, Recreational, Parking and Community Facilities",,HPD,
1016730037,1,1673,37,First Avenue-East 101st Street,1965,Expired,2005,1965,"Residential, Recreational, Parking and Community Facilities",,HPD,
1016730038,1,1673,38,First Avenue-East 101st Street,1965,Expired,2005,1965,"Residential, Recreational, Parking and Community Facilities",,HPD,
1016730039,1,1673,39,First Avenue-East 101st Street,1965,Expired,2005,1965,"Residential, Recreational, Parking and Community Facilities",,HPD,
1016730040,1,1673,40,First Avenue-East 101st Street,1965,Expired,2005,1965,"Residential, Recreational, Parking and Community Facilities",,HPD,
1016730042,1,1673,42,First Avenue-East 101st Street,1965,Expired,2005,1965,"Residential, Recreational, Parking and Community Facilities",,HPD,
1016730046,1,1673,46,First Avenue-East 101st Street,1965,Expired,2005,1965,"Residential, Recreational, Parking and Community Facilities",,HPD,
1016730047,1,1673,47,First Avenue-East 101st Street,1965,Expired,2005,1965,"Residential, Recreational, Parking and Community Facilities",,HPD,
1016730048,1,1673,48,First Avenue-East 101st Street,1965,Expired,2005,1965,"Residential, Recreational, Parking and Community Facilities",,HPD,
1021360235,1,2136,235,Francis Delafield Hospital,1981,Active,2021,1980,the rehabilitation of a former hospital to eliminate blight and create 231 residential units for elderly and handicapped persons of low income... may include community facilities within the building that benefit the types of residents the it seeks to house.,,HPD,
1019450001,1,1945,1,Harlem Gateway,2001,Active,2041,2001,Residential,,HPD,
1019450018,1,1945,18,Harlem Gateway,2001,Active,2041,2001,Residential and Commercial. City Owned.,,HPD,
1019450019,1,1945,19,Harlem Gateway,2001,Active,2041,2001,Residential and Commercial,,HPD,
1019450020,1,1945,20,Harlem Gateway,2001,Active,2041,2001,Residential and Commercial. City Owned.,,HPD,
1019450021,1,1945,21,Harlem Gateway,2001,Active,2041,2001,Residential and Commercial. City Owned.,,HPD,
1019450022,1,1945,22,Harlem Gateway,2001,Active,2041,2001,Residential and Commercial. City Owned.,,HPD,
1019450023,1,1945,23,Harlem Gateway,2001,Active,2041,2001,Residential and Commercial. City Owned.,,HPD,
1019450024,1,1945,24,Harlem Gateway,2001,Active,2041,2001,Residential and Commercial. City Owned.,,HPD,
1019450025,1,1945,25,Harlem Gateway,2001,Active,2041,2001,Residential and Commercial. City Owned.,,HPD,
1019450026,1,1945,26,Harlem Gateway,2001,Active,2041,2001,Residential and Commercial. City Owned.,,HPD,
1019450027,1,1945,27,Harlem Gateway,2001,Active,2041,2001,Residential and Commercial. City Owned.,,HPD,
1019450028,1,1945,28,Harlem Gateway,2001,Active,2041,2001,Residential and Commercial. City Owned.,,HPD,
1019450029,1,1945,29,Harlem Gateway,2001,Active,2041,2001,Residential and Commercial. City Owned.,,HPD,
1019450031,1,1945,31,Harlem Gateway,2001,Active,2041,2001,Residential and Commercial. City Owned.,,HPD,
1019450032,1,1945,32,Harlem Gateway,2001,Active,2041,2001,Residential and Commercial. City Owned.,,HPD,
1019450033,1,1945,33,Harlem Gateway,2001,Active,2041,2001,Residential and Commercial. City Owned.,,HPD,
1019450034,1,1945,34,Harlem Gateway,2001,Active,2041,2001,Residential and Commercial. City Owned.,,HPD,
1019450035,1,1945,35,Harlem Gateway,2001,Active,2041,2001,Residential and Commercial. City Owned.,,HPD,
1019450036,1,1945,36,Harlem Gateway,2001,Active,2041,2001,Residential and Commercial. City Owned.,,HPD,
1019450037,1,1945,37,Harlem Gateway,2001,Active,2041,2001,Residential and Commercial. City Owned.,,HPD,
1019450038,1,1945,38,Harlem Gateway,2001,Active,2041,2001,Residential and Commercial. City Owned.,,HPD,
1019450039,1,1945,39,Harlem Gateway,2001,Active,2041,2001,Residential and Commercial. City Owned.,,HPD,
1019450040,1,1945,40,Harlem Gateway,2001,Active,2041,2001,Residential and Commercial. City Owned.,,HPD,
1019450041,1,1945,41,Harlem Gateway,2001,Active,2041,2001,Residential and Commercial. City Owned.,,HPD,
1019450042,1,1945,42,Harlem Gateway,2001,Active,2041,2001,Residential and Commercial. City Owned.,,HPD,
1019450043,1,1945,43,Harlem Gateway,2001,Active,2041,2001,Residential and Commercial. City Owned.,,HPD,
1019450045,1,1945,45,Harlem Gateway,2001,Active,2041,2001,Residential and Commercial. City Owned.,,HPD,
1019450046,1,1945,46,Harlem Gateway,2001,Active,2041,2001,Residential and Commercial,,HPD,
1019450047,1,1945,47,Harlem Gateway,2001,Active,2041,2001,Residential and Commercial,,HPD,
1019450136,1,1945,136,Harlem Gateway,2001,Active,2041,2001,Residential and Commercial. City Owned.,,HPD,
1019457502,1,1945,7502,Harlem Gateway,2001,Active,2041,2001,Residential and Commercial. City Owned.,,Manual,Lots Merged
1019457503,1,1945,7503,Harlem Gateway,2001,Active,2041,2001,Residential and Commercial. City Owned.,,Manual,Lots Merged
1019457504,1,1945,7504,Harlem Gateway,2001,Active,2041,2001,Residential and Commercial. City Owned.,,Manual,Lots Merged
1019070862,1,1907,862,Harlem Gateway,2001,Active,2041,2001,Residential. Property designated for rehabilitation,,HPD,
1019070867,1,1907,867,Harlem Gateway,2001,Active,2041,2001,Residential. Property designated for rehabilitation,,HPD,
1019070863,1,1907,863,Harlem Gateway,2001,Active,2041,2001,Residential. Property designated for rehabilitation,,HPD,
1019070868,1,1907,868,Harlem Gateway,2001,Active,2041,2001,Residential. Property designated for rehabilitation,,HPD,
1019060869,1,1906,869,Harlem Gateway,2001,Active,2041,2001,Residential.,,HPD,
